age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
27.0,1,10.9,4.22,2.53,2.23,8.96,236.0,160.0,12.29,1,0,2,1
30.0,0,5.27,5.51,1.22,2.29,9.0,146.0,104.0,7.88,0,1,3,1
19.0,0,3.18,5.08,2.8,5.35,6.17,38.0,19.0,5.4,2,0,2,1
32.0,0,3.15,5.61,0.63,3.01,8.96,129.0,66.0,6.14,0,0,2,1
21.0,1,11.97,5.72,1.1,5.5,7.64,147.0,117.0,13.63,1,1,3,1
18.0,0,9.4,0.51,1.68,3.59,6.28,99.0,154.0,11.56,1,0,3,1
19.0,2,5.53,4.81,1.16,4.19,8.51,122.0,34.0,7.12,2,1,2,1
29.0,1,3.21,5.96,0.86,2.29,8.82,192.0,102.0,4.75,2,0,3,1
32.0,2,8.37,2.38,1.21,5.53,7.0,156.0,71.0,9.34,0,0,2,1
23.0,1,10.0,2.89,3.5,1.95,5.28,217.0,168.0,12.91,1,1,3,1
35.0,1,10.01,3.08,2.05,3.08,7.8,127.0,105.0,12.91,1,0,2,1
27.0,2,9.0,2.29,2.79,3.55,5.36,190.0,112.0,11.19,0,0,3,1
21.0,1,10.72,0.61,3.95,3.95,6.13,244.0,97.0,11.23,2,1,3,1
31.0,0,5.6,5.38,0.34,0.9,6.56,191.0,85.0,7.81,0,1,2,1
19.0,1,10.46,0.79,2.48,1.16,5.05,55.0,146.0,11.17,0,1,3,1
19.0,1,11.8,2.48,3.54,3.21,5.07,124.0,177.0,13.29,0,0,3,1
28.0,1,10.7,5.87,1.08,2.38,7.75,233.0,85.0,13.27,0,1,2,1
29.0,1,11.6,2.15,1.76,4.73,5.64,237.0,150.0,13.91,0,0,2,1
19.0,0,10.18,1.68,0.07,4.01,4.79,211.0,99.0,11.62,0,1,3,1
20.0,0,10.39,1.92,2.55,1.12,8.26,250.0,21.0,12.49,0,0,2,1
27.0,0,9.48,1.31,3.38,2.31,6.48,36.0,123.0,12.39,2,0,3,1
18.0,0,10.55,4.63,0.57,5.87,8.0,129.0,104.0,13.04,0,1,2,1
31.0,2,11.48,3.3,3.56,1.3,5.37,111.0,145.0,12.97,2,1,2,1
33.0,1,6.42,0.79,2.42,5.64,8.1,79.0,52.0,8.09,0,0,2,1
19.0,2,10.2,1.26,3.87,3.0,5.81,164.0,77.0,13.04,2,1,2,1
23.0,2,6.82,1.99,3.75,1.69,6.1,55.0,127.0,7.63,1,1,2,1
21.0,1,9.84,2.37,1.18,3.29,5.96,126.0,60.0,12.72,2,0,3,1
24.0,2,10.73,3.27,3.46,3.45,6.66,222.0,81.0,13.14,0,0,3,1
29.0,1,6.42,4.21,0.38,3.86,6.37,40.0,28.0,8.12,1,0,3,1
22.0,2,10.46,1.53,2.76,4.55,6.17,120.0,86.0,11.25,2,1,2,1
23.0,0,7.35,5.69,3.75,1.73,7.06,228.0,157.0,9.78,0,0,2,1
32.0,2,3.03,5.62,2.32,1.56,8.2,80.0,106.0,5.16,0,0,3,1
28.0,2,11.48,5.65,0.99,0.8,6.64,152.0,83.0,14.12,0,0,3,1
26.0,0,10.22,1.9,2.34,3.04,7.54,81.0,165.0,12.65,2,0,2,1
22.0,1,11.96,5.17,2.07,4.46,8.03,96.0,79.0,13.87,2,1,3,1
18.0,2,9.17,2.08,3.16,2.32,4.62,104.0,39.0,10.89,1,1,3,1
20.0,2,6.66,5.55,1.44,3.49,4.81,125.0,81.0,9.3,0,1,3,1
24.0,1,6.65,0.71,2.78,2.67,7.07,86.0,106.0,7.8,0,0,2,1
19.0,2,8.52,4.86,0.93,4.3,6.9,131.0,175.0,10.51,1,1,3,1
26.0,1,6.42,4.8,0.92,1.2,6.26,229.0,37.0,7.86,0,0,2,1
24.0,1,8.85,0.66,0.46,4.59,6.06,194.0,85.0,9.91,0,1,2,1
32.0,0,9.52,1.12,0.03,5.78,8.57,236.0,126.0,11.39,0,0,2,1
21.0,0,7.57,1.75,3.28,2.75,5.03,55.0,168.0,10.27,1,1,2,1
33.0,1,10.29,4.8,0.41,0.91,6.05,73.0,163.0,11.25,2,1,2,1
32.0,0,10.79,4.75,1.24,0.98,6.56,114.0,66.0,12.02,1,1,3,1
31.0,1,7.91,4.14,1.9,1.54,6.23,112.0,121.0,8.8,2,1,2,1
32.0,2,11.23,3.85,0.92,2.23,7.16,135.0,82.0,12.48,2,1,2,1
27.0,2,6.0,4.75,1.01,4.78,5.76,187.0,30.0,7.39,1,0,2,1
29.0,0,6.28,2.67,1.95,4.6,5.1,152.0,137.0,8.12,0,0,2,1
24.0,2,11.65,3.48,2.0,0.92,7.62,197.0,174.0,13.0,2,0,2,1
33.0,2,11.38,3.99,0.46,3.63,8.96,232.0,49.0,14.22,0,1,3,1
23.0,2,7.79,5.54,3.16,3.74,8.2,110.0,78.0,10.44,1,1,3,1
33.0,1,8.93,1.02,2.3,5.43,6.62,241.0,180.0,11.24,0,1,2,1
32.0,1,10.86,5.02,1.17,5.9,6.25,110.0,110.0,13.25,0,1,3,1
25.0,1,4.53,5.88,2.33,1.49,6.18,49.0,165.0,6.24,1,1,2,1
18.0,2,9.84,0.74,2.81,3.65,5.65,177.0,21.0,10.62,1,0,3,1
21.0,0,11.23,2.66,0.43,5.94,8.66,52.0,125.0,11.88,1,0,2,1
27.0,0,11.31,5.11,0.91,5.49,6.32,165.0,148.0,14.2,2,0,3,1
25.0,0,4.76,4.73,1.21,1.68,6.44,196.0,159.0,7.68,1,1,2,1
32.0,0,10.04,2.2,1.28,1.71,8.02,226.0,170.0,10.61,0,1,3,1
31.0,1,6.55,5.07,1.77,1.24,6.29,87.0,102.0,9.12,0,0,3,1
18.0,0,11.66,4.81,1.9,3.06,7.01,92.0,21.0,12.82,0,1,3,1
29.0,1,11.35,2.43,1.23,4.71,5.2,32.0,124.0,14.08,1,1,3,1
21.0,0,11.58,5.08,1.49,0.94,8.81,109.0,132.0,14.34,2,1,3,1
18.0,1,7.49,4.27,1.87,1.33,8.85,179.0,157.0,9.65,1,0,3,1
32.0,1,8.87,3.54,1.32,5.22,6.76,84.0,167.0,11.0,0,1,2,1
27.0,2,11.19,5.69,1.56,1.65,7.46,118.0,81.0,12.89,2,0,3,1
27.0,2,8.42,0.93,3.87,5.9,7.22,157.0,49.0,9.41,1,0,3,1
30.0,0,7.86,5.35,0.93,4.94,6.42,210.0,140.0,9.49,1,1,3,1
20.0,1,9.34,2.67,3.26,5.94,8.02,128.0,16.0,11.21,0,0,3,1
26.0,1,3.61,4.09,3.69,2.3,7.57,31.0,46.0,5.61,2,1,3,1
19.0,2,5.36,4.88,3.08,0.98,8.5,139.0,91.0,7.97,1,1,3,1
21.0,1,9.56,5.74,1.9,2.5,6.44,132.0,20.0,11.25,0,1,3,1
23.0,0,9.25,2.16,0.91,3.46,5.38,234.0,62.0,11.9,0,1,2,1
18.0,2,11.47,1.49,3.19,3.05,5.06,74.0,35.0,13.22,0,1,2,1
31.0,2,6.82,5.27,2.98,1.19,6.34,198.0,138.0,8.29,1,0,3,1
22.0,0,4.45,4.46,3.92,4.27,5.08,161.0,28.0,6.01,1,0,2,1
22.0,2,9.79,3.28,1.71,1.08,5.76,202.0,164.0,11.82,2,0,3,1
20.0,1,10.64,1.14,3.4,5.25,5.79,241.0,152.0,11.59,1,0,2,1
20.0,2,11.84,5.53,1.33,3.27,8.89,155.0,25.0,12.99,0,0,2,1
31.0,2,6.98,3.29,1.92,3.24,6.92,177.0,36.0,7.61,0,0,2,1
30.0,1,9.21,1.9,2.76,2.39,8.88,126.0,69.0,10.71,2,0,2,1
20.0,1,8.12,3.09,3.33,2.91,7.11,202.0,148.0,9.12,0,1,3,1
21.0,0,9.24,1.1,1.75,4.97,7.12,179.0,71.0,10.25,2,0,2,1
31.0,2,8.04,3.28,1.85,4.64,7.1,191.0,137.0,10.2,0,0,2,1
23.0,2,7.22,4.18,2.97,5.08,6.17,249.0,28.0,9.95,2,1,2,1
26.0,2,9.78,0.7,3.72,5.5,6.05,94.0,65.0,10.64,0,0,3,1
27.0,1,6.1,5.02,1.76,3.22,5.01,151.0,31.0,7.37,2,1,2,1
25.0,2,8.13,3.46,3.63,1.32,5.59,198.0,33.0,9.15,1,0,3,1
33.0,1,8.56,3.32,0.18,5.18,5.44,197.0,37.0,11.34,0,0,2,1
30.0,2,9.58,4.33,1.5,3.15,7.11,70.0,53.0,10.97,0,0,3,1
20.0,1,6.45,4.15,3.13,3.87,4.69,210.0,112.0,9.09,2,0,3,1
35.0,0,8.65,2.96,2.68,3.54,8.14,134.0,163.0,9.96,1,1,3,1
35.0,1,11.29,5.88,0.14,5.93,6.17,156.0,48.0,13.99,0,0,3,1
22.0,1,7.08,5.58,0.67,5.14,4.55,152.0,93.0,8.42,2,0,3,1
33.0,1,3.36,5.22,1.6,5.21,8.63,53.0,127.0,4.78,2,0,3,1
25.0,2,10.52,4.31,1.25,5.34,4.97,78.0,57.0,12.44,0,1,2,1
30.0,1,9.54,5.86,2.45,1.38,6.98,31.0,58.0,12.32,2,1,2,1
27.0,1,10.29,5.62,0.57,1.39,8.45,75.0,119.0,12.28,2,1,2,1
29.0,2,6.35,1.96,0.38,4.0,5.31,222.0,94.0,7.31,2,1,2,1
26.0,0,3.48,4.49,3.9,4.39,5.62,175.0,122.0,5.75,0,0,3,1
32.0,2,5.0,4.16,2.27,2.49,6.64,73.0,74.0,6.67,0,1,2,1
21.0,1,7.37,1.08,3.75,3.96,5.6,58.0,157.0,10.09,1,0,2,1
31.0,1,9.86,1.97,3.87,3.12,5.26,122.0,94.0,12.55,2,0,2,1
23.0,0,11.18,2.73,0.42,5.4,5.61,75.0,162.0,13.54,0,0,2,1
18.0,0,11.87,3.39,0.81,4.85,7.1,188.0,47.0,14.65,1,0,3,1
35.0,1,11.36,3.57,3.46,2.67,5.25,103.0,78.0,12.45,1,1,2,1
25.0,2,8.55,1.89,0.46,4.19,7.05,33.0,155.0,10.2,2,1,3,1
28.0,0,7.97,5.77,3.66,4.81,7.17,98.0,20.0,9.83,1,1,2,1
32.0,0,5.65,5.84,0.56,3.8,7.64,150.0,96.0,8.26,1,1,3,1
34.0,0,11.7,3.58,2.85,0.72,8.65,98.0,100.0,13.42,2,1,2,1
31.0,0,9.97,4.85,0.36,2.36,7.35,162.0,133.0,10.73,1,1,3,1
31.0,0,7.92,4.42,0.77,5.03,8.43,171.0,172.0,10.41,0,0,3,1
31.0,2,7.07,1.79,1.49,5.75,6.84,93.0,146.0,8.18,0,0,2,1
21.0,1,8.72,3.24,2.58,5.1,5.88,114.0,37.0,10.88,2,0,2,1
22.0,1,6.5,4.56,1.86,3.12,6.78,127.0,124.0,7.51,2,1,3,1
21.0,1,7.19,2.62,3.7,1.5,7.25,194.0,48.0,10.18,0,0,2,1
24.0,2,6.03,5.94,2.75,4.92,7.99,127.0,51.0,8.32,1,0,3,1
30.0,2,8.37,4.8,0.35,1.36,4.76,92.0,96.0,8.95,1,1,3,1
33.0,2,6.1,4.53,2.48,5.0,4.86,215.0,129.0,6.63,2,1,3,1
29.0,1,7.17,3.91,2.35,1.91,6.21,34.0,137.0,7.83,0,1,2,1
20.0,2,4.92,4.74,3.09,0.7,6.0,59.0,105.0,7.36,2,0,2,1
19.0,0,10.5,3.51,0.7,2.31,7.68,99.0,45.0,11.84,0,1,2,1
30.0,1,3.53,5.39,3.96,3.13,6.86,180.0,87.0,4.32,2,0,2,1
33.0,2,9.65,3.94,0.78,2.07,7.59,79.0,176.0,10.26,2,0,2,1
26.0,1,3.13,4.64,1.04,3.63,6.84,151.0,68.0,4.43,1,1,2,1
19.0,1,8.72,5.9,1.01,0.59,8.05,108.0,76.0,11.05,2,1,3,1
21.0,0,11.21,4.89,2.41,1.99,7.03,147.0,158.0,12.3,0,1,3,1
19.0,1,6.6,3.9,3.81,4.9,8.38,77.0,170.0,7.22,0,1,2,1
24.0,2,9.02,5.58,1.46,1.95,7.85,188.0,94.0,10.86,0,0,2,1
33.0,1,8.33,2.11,0.59,2.43,7.19,52.0,18.0,9.25,0,0,2,1
29.0,0,8.48,5.55,0.9,4.12,5.95,103.0,85.0,11.13,2,1,3,1
20.0,0,5.9,5.67,3.93,2.59,7.53,130.0,30.0,7.52,1,0,3,1
27.0,1,5.96,5.51,3.66,3.27,4.56,89.0,23.0,8.08,2,0,3,1
32.0,0,11.71,2.04,2.69,3.88,8.11,129.0,20.0,14.04,2,1,3,1
19.0,0,11.64,3.82,1.59,1.06,6.1,142.0,141.0,14.32,1,0,2,1
28.0,2,10.1,1.94,0.06,4.85,5.9,128.0,108.0,11.83,1,0,2,1
32.0,2,7.75,4.69,2.72,2.16,6.89,88.0,146.0,10.67,0,1,3,1
27.0,2,8.12,1.11,1.7,1.15,7.79,40.0,53.0,9.94,0,0,3,1
31.0,0,8.96,3.72,1.72,5.7,6.51,152.0,124.0,11.0,2,1,2,1
22.0,0,9.31,2.57,2.78,5.02,6.9,215.0,58.0,11.34,1,1,2,1
31.0,1,7.39,4.28,2.42,1.38,8.22,161.0,74.0,8.64,0,0,2,1
30.0,0,6.87,3.58,2.59,1.9,4.81,114.0,30.0,7.78,0,0,2,1
23.0,0,10.56,1.09,1.13,3.14,5.19,238.0,41.0,11.42,2,1,2,1
30.0,1,5.53,4.4,2.85,2.45,4.57,103.0,73.0,7.19,0,0,3,1
18.0,0,6.53,2.92,1.81,1.7,8.44,102.0,87.0,7.67,2,0,2,1
31.0,1,11.34,5.13,2.23,3.17,5.56,203.0,16.0,13.4,2,0,2,1
30.0,1,7.95,2.44,0.87,5.45,5.75,217.0,107.0,10.03,2,0,2,1
24.0,0,7.33,4.93,1.76,5.42,7.41,34.0,176.0,9.7,2,1,2,1
35.0,0,8.05,1.63,2.84,1.57,8.45,235.0,177.0,9.03,0,1,2,1
20.0,2,10.0,2.72,3.07,3.15,7.25,107.0,83.0,11.12,0,0,2,1
18.0,1,8.25,2.88,0.26,3.84,7.18,242.0,162.0,10.94,0,0,3,1
29.0,1,6.39,4.26,2.82,2.09,5.54,58.0,21.0,7.19,0,1,2,1
33.0,1,11.21,1.72,0.43,0.76,6.07,236.0,102.0,12.3,2,0,2,1
22.0,1,9.22,2.09,1.59,3.13,8.58,51.0,142.0,11.29,2,1,2,1
25.0,2,10.52,1.34,1.92,4.97,6.99,189.0,38.0,11.67,0,1,3,1
23.0,0,8.8,2.66,1.1,1.07,8.67,188.0,165.0,10.49,2,0,3,1
19.0,0,3.1,5.96,0.73,2.27,8.27,31.0,34.0,5.94,1,0,2,1
22.0,0,7.9,0.52,1.8,1.09,7.35,188.0,154.0,8.78,0,0,2,1
31.0,2,11.78,3.83,3.31,1.14,4.94,237.0,115.0,14.53,1,0,2,1
22.0,0,9.16,0.9,3.76,1.67,8.79,216.0,70.0,10.3,1,0,2,1
29.0,1,7.84,5.83,1.77,3.65,6.18,242.0,39.0,9.94,1,1,2,1
31.0,2,9.39,0.88,2.29,4.44,8.61,119.0,128.0,11.32,2,1,3,1
24.0,0,5.21,4.38,3.55,2.94,8.13,175.0,97.0,6.71,0,0,2,1
25.0,0,11.83,3.12,2.23,1.35,5.57,172.0,40.0,12.89,1,0,3,1
35.0,0,7.16,4.47,1.62,0.71,7.99,116.0,66.0,9.91,1,0,2,1
35.0,1,8.95,4.37,2.23,1.34,7.63,143.0,99.0,9.71,0,0,3,1
21.0,0,9.02,1.5,1.15,5.16,6.11,231.0,63.0,11.76,0,0,2,1
30.0,2,11.8,2.82,2.6,2.98,5.1,110.0,102.0,14.02,1,0,3,1
34.0,1,9.55,1.01,3.89,4.2,8.89,34.0,95.0,11.98,2,0,2,1
35.0,1,10.61,3.39,2.99,5.03,4.71,206.0,50.0,11.65,2,0,3,1
32.0,2,3.92,5.13,0.37,1.97,7.5,111.0,132.0,5.94,1,0,3,1
22.0,2,11.61,5.68,0.1,5.12,7.8,81.0,64.0,14.51,2,0,2,1
18.0,2,3.62,5.21,3.24,5.21,4.93,158.0,38.0,6.4,2,1,3,1
26.0,2,10.99,4.64,2.14,2.05,8.06,198.0,175.0,12.82,2,0,3,1
26.0,2,7.18,4.92,0.04,2.56,7.57,216.0,144.0,9.39,0,0,2,1
32.0,0,6.44,2.24,2.12,5.76,4.94,156.0,178.0,7.82,1,0,2,1
27.0,1,5.15,5.99,0.06,4.18,5.23,137.0,161.0,7.52,0,0,3,1
24.0,0,4.97,4.98,3.61,3.93,5.01,140.0,60.0,5.97,0,0,2,1
25.0,2,3.07,4.03,2.21,0.81,5.15,148.0,106.0,3.69,1,1,2,1
20.0,1,5.55,4.15,2.48,1.01,8.78,80.0,94.0,6.61,0,1,2,1
25.0,1,9.96,5.92,3.42,5.27,6.21,136.0,177.0,12.55,0,0,3,1
35.0,1,9.4,3.53,0.89,4.33,4.91,150.0,161.0,10.98,0,0,3,1
30.0,0,10.68,1.95,1.52,2.21,6.04,91.0,71.0,13.2,1,1,2,1
25.0,1,9.24,5.98,0.67,1.37,7.56,182.0,177.0,11.89,0,1,3,1
32.0,0,7.61,1.33,1.78,1.34,6.02,118.0,51.0,8.51,1,1,2,1
24.0,2,11.84,3.63,2.81,1.87,8.15,104.0,126.0,13.35,2,1,2,1
31.0,2,9.55,0.5,1.35,3.49,6.77,25.0,39.0,11.01,2,0,3,1
22.0,0,8.34,2.2,2.72,3.39,8.77,147.0,179.0,10.67,2,1,3,1
27.0,1,7.52,5.27,2.8,4.07,6.55,125.0,105.0,8.9,2,0,3,1
35.0,2,10.73,2.92,2.22,4.43,6.52,48.0,52.0,12.19,1,1,2,1
23.0,1,6.29,4.6,3.32,5.9,8.59,182.0,149.0,8.81,0,0,2,1
23.0,0,11.23,4.62,3.16,1.07,5.16,61.0,120.0,13.46,0,1,3,1
26.0,1,5.04,4.31,0.78,2.73,6.76,44.0,34.0,6.69,0,0,3,1
26.0,2,9.07,5.42,2.81,1.59,4.53,56.0,96.0,10.61,0,1,2,1
22.0,2,7.42,4.09,0.98,3.54,5.55,204.0,33.0,9.6,2,0,3,1
35.0,2,3.4,5.05,0.1,3.21,4.9,20.0,44.0,3.91,2,1,2,1
31.0,1,9.61,5.31,2.11,0.63,8.97,40.0,100.0,12.08,1,0,2,1
24.0,0,9.58,3.91,0.64,5.46,6.75,42.0,60.0,11.26,2,1,3,1
27.0,2,8.33,1.59,2.04,3.23,6.94,231.0,82.0,9.52,2,1,2,1
23.0,2,10.94,3.29,2.57,2.46,6.33,185.0,81.0,11.91,1,1,3,1
24.0,2,8.59,3.91,0.41,3.05,8.7,77.0,27.0,11.28,2,0,2,1
34.0,0,8.91,1.85,3.96,0.78,5.19,213.0,65.0,10.38,2,0,2,1
19.0,0,10.96,5.59,2.81,2.06,7.24,118.0,154.0,12.08,1,0,2,1
22.0,0,6.98,4.69,3.53,0.71,5.9,227.0,26.0,8.81,1,1,3,1
28.0,1,7.79,4.5,3.56,3.19,5.94,22.0,136.0,10.71,0,1,3,1
20.0,0,6.89,5.66,2.45,3.14,7.91,149.0,68.0,9.56,1,0,3,1
31.0,2,5.07,4.34,3.66,2.8,8.4,213.0,126.0,6.01,1,1,2,1
24.0,1,10.67,2.75,1.66,1.5,8.01,156.0,42.0,11.96,2,1,3,1
28.0,0,6.16,5.06,2.79,3.84,5.9,35.0,149.0,7.76,2,1,3,1
30.0,2,6.04,2.53,3.95,4.08,8.58,67.0,71.0,7.91,2,1,2,1
30.0,0,7.3,3.47,3.89,1.53,8.7,135.0,85.0,8.75,0,1,2,1
19.0,0,10.41,3.32,3.88,5.58,6.77,122.0,96.0,10.93,0,1,3,1
26.0,1,8.58,1.85,3.52,5.05,8.85,74.0,158.0,10.37,2,1,2,1
35.0,2,10.93,0.87,2.96,5.9,8.77,85.0,141.0,13.6,0,1,2,1
24.0,1,11.01,2.29,3.43,2.46,7.92,156.0,100.0,12.74,1,1,2,1
30.0,0,8.06,3.14,1.33,4.43,5.38,68.0,16.0,8.59,2,0,3,1
20.0,0,7.6,5.27,1.02,4.45,5.91,97.0,135.0,8.13,0,0,2,1
20.0,0,9.1,0.65,0.52,2.13,8.4,24.0,49.0,11.47,2,0,3,1
26.0,0,10.45,3.83,3.06,2.29,7.87,28.0,54.0,12.69,0,0,3,1
34.0,1,3.08,5.34,0.55,5.56,8.37,225.0,69.0,4.05,1,0,3,1
29.0,0,8.39,5.19,0.49,5.43,5.23,207.0,83.0,10.14,0,1,2,1
27.0,0,5.03,5.33,1.54,5.36,8.2,48.0,140.0,5.95,0,1,2,1
25.0,0,11.1,4.44,2.56,3.47,6.38,47.0,86.0,12.98,0,1,3,1
26.0,2,8.61,5.49,2.27,5.6,5.41,95.0,159.0,10.04,0,1,2,1
24.0,1,7.83,4.17,1.63,0.76,6.95,129.0,32.0,9.78,0,0,3,1
32.0,1,11.7,5.14,3.74,2.4,6.78,224.0,160.0,13.28,2,1,3,1
35.0,1,11.55,2.52,1.31,3.79,8.33,108.0,66.0,12.74,0,1,3,1
34.0,2,8.21,5.51,1.37,4.22,8.95,73.0,179.0,10.33,0,1,2,1
32.0,2,8.67,1.29,2.99,3.53,4.87,166.0,89.0,9.88,0,1,3,1
31.0,1,8.47,1.05,1.92,5.85,7.46,93.0,52.0,9.11,2,0,3,1
24.0,1,7.85,1.48,0.64,5.1,4.92,171.0,71.0,9.31,0,1,2,1
35.0,0,10.01,2.79,3.48,4.61,5.77,126.0,58.0,11.16,1,0,2,1
26.0,2,8.95,4.57,3.22,0.73,6.15,210.0,159.0,10.06,1,1,3,1
34.0,2,5.73,4.04,1.48,2.47,6.95,226.0,144.0,6.41,1,1,3,1
21.0,1,4.44,5.71,1.17,5.18,5.42,27.0,18.0,6.3,1,0,2,1
19.0,0,9.94,4.57,2.74,0.92,7.89,119.0,148.0,10.74,2,0,2,1
35.0,2,8.23,2.0,3.75,1.37,8.47,129.0,118.0,8.79,1,0,2,1
24.0,1,9.53,3.62,2.03,4.14,7.32,109.0,66.0,11.85,1,1,3,1
19.0,2,10.57,4.14,3.76,4.3,8.05,81.0,79.0,12.45,1,0,2,1
33.0,0,8.58,3.61,0.69,4.34,4.69,63.0,88.0,10.48,1,0,3,1
34.0,0,10.2,3.77,0.32,3.07,4.53,216.0,142.0,12.92,1,1,3,1
22.0,0,6.7,4.47,2.85,5.84,5.41,111.0,121.0,9.26,0,1,3,1
30.0,0,4.11,5.42,3.45,5.04,6.2,164.0,19.0,5.71,2,0,3,1
34.0,1,11.27,5.24,2.12,1.28,5.99,178.0,46.0,13.29,1,1,2,1
21.0,2,11.5,4.38,1.08,0.82,8.15,176.0,144.0,12.29,2,0,2,1
23.0,1,9.48,2.42,0.81,2.8,7.14,152.0,94.0,11.29,2,1,3,1
26.0,2,6.71,4.57,3.34,0.7,7.6,173.0,119.0,9.39,1,1,3,1
19.0,1,8.86,5.19,1.0,3.61,6.96,230.0,148.0,11.1,1,1,2,1
29.0,1,7.91,1.06,1.92,5.25,7.43,195.0,72.0,8.82,0,1,2,1
28.0,2,8.51,2.43,0.39,2.77,7.47,110.0,43.0,11.31,2,1,2,1
18.0,2,5.13,5.9,3.54,5.32,7.9,23.0,142.0,6.97,1,1,2,1
24.0,1,9.6,5.55,3.62,1.23,5.86,73.0,73.0,10.71,2,0,3,1
28.0,1,6.74,5.35,1.8,5.37,5.55,66.0,157.0,7.57,0,0,3,1
28.0,1,11.8,4.82,2.35,2.5,8.86,144.0,133.0,14.14,2,0,2,1
28.0,0,9.2,1.15,0.88,4.93,8.08,201.0,138.0,10.13,1,0,2,1
19.0,0,11.43,3.67,2.7,0.61,8.71,202.0,52.0,13.0,0,0,3,1
31.0,2,7.72,4.1,2.93,1.44,6.19,200.0,49.0,8.72,0,1,3,1
23.0,1,9.18,1.66,2.58,0.96,5.28,97.0,65.0,11.67,0,0,2,1
29.0,1,4.02,4.84,2.02,3.42,8.16,169.0,77.0,5.18,1,1,2,1
29.0,1,11.71,4.62,2.27,4.61,7.74,82.0,156.0,14.04,2,1,2,1
22.0,1,4.33,4.5,2.94,1.88,5.28,120.0,137.0,6.91,2,1,2,1
25.0,1,10.76,3.48,1.83,1.68,8.62,216.0,180.0,12.41,0,1,2,1
18.0,2,3.29,4.86,2.71,3.42,8.94,103.0,153.0,5.86,1,0,2,1
25.0,1,9.64,1.74,1.85,1.37,7.91,66.0,153.0,12.29,0,1,3,1
24.0,0,4.16,4.45,2.43,5.16,7.85,68.0,47.0,4.8,0,1,2,1
32.0,1,6.04,5.42,0.97,2.66,7.49,143.0,135.0,7.05,1,0,2,1
25.0,0,6.77,4.27,1.61,4.78,6.92,103.0,165.0,7.33,0,1,2,1
31.0,1,9.31,1.12,3.44,5.33,7.39,128.0,67.0,10.42,0,0,2,1
34.0,0,8.06,5.35,3.41,5.59,6.32,159.0,23.0,10.43,0,1,2,1
31.0,0,10.1,3.98,0.58,1.65,5.83,79.0,32.0,12.03,1,0,3,1
25.0,1,8.14,4.56,3.53,3.72,5.98,145.0,62.0,8.71,0,1,3,1
35.0,0,10.34,4.84,3.12,2.03,4.57,82.0,117.0,12.91,1,1,2,1
30.0,1,11.66,5.11,1.21,2.74,6.16,104.0,133.0,12.4,2,1,2,1
30.0,1,7.64,3.72,1.98,4.2,5.98,226.0,130.0,9.45,2,0,2,1
29.0,0,9.6,1.3,1.48,3.76,4.89,70.0,109.0,10.5,2,1,3,1
33.0,0,9.47,0.56,3.53,4.85,8.17,39.0,30.0,10.89,0,0,2,1
29.0,1,11.26,2.04,2.86,0.79,8.4,57.0,81.0,13.31,0,1,3,1
20.0,1,9.67,1.37,3.68,4.81,7.24,48.0,15.0,12.3,0,1,3,1
33.0,2,8.84,0.65,0.3,3.32,6.59,60.0,72.0,11.52,2,0,3,1
25.0,2,8.57,3.8,2.55,2.65,6.67,101.0,65.0,9.39,2,1,2,1
24.0,0,3.7,4.17,2.47,2.28,8.94,207.0,96.0,4.24,1,1,3,1
28.0,1,6.84,5.29,2.87,5.44,6.51,33.0,35.0,8.53,2,1,2,1
28.0,1,10.84,0.6,0.4,2.52,7.4,207.0,114.0,12.83,0,0,3,1
35.0,1,8.16,2.34,3.8,3.54,7.86,230.0,89.0,9.22,1,0,3,1
31.0,2,9.47,4.69,2.99,4.69,5.66,45.0,59.0,11.85,0,0,2,1
34.0,0,11.78,1.37,3.39,4.87,5.71,210.0,87.0,14.6,0,0,2,1
25.0,2,8.99,2.78,1.33,4.06,4.76,192.0,43.0,11.73,0,0,2,1
24.0,0,6.38,3.7,2.74,5.59,5.63,192.0,35.0,9.31,1,1,2,1
31.0,0,11.36,1.75,1.13,2.83,8.63,148.0,95.0,12.07,1,1,2,1
34.0,1,3.24,4.06,2.28,1.96,4.72,100.0,160.0,4.75,1,1,2,1
33.0,1,3.44,4.21,3.42,1.8,5.56,174.0,157.0,5.6,2,0,3,1
26.0,1,9.4,5.05,0.65,5.7,4.86,62.0,18.0,11.87,1,1,3,1
34.0,0,11.19,2.87,3.64,4.74,7.45,164.0,55.0,12.48,2,1,2,1
27.0,0,8.94,0.88,0.23,3.35,5.27,240.0,120.0,10.42,0,1,3,1
18.0,2,11.81,4.55,1.93,4.16,4.84,82.0,136.0,13.34,0,1,3,1
25.0,0,9.48,3.19,3.03,4.3,7.41,145.0,129.0,11.96,0,0,2,1
19.0,1,8.81,2.26,3.82,5.52,5.44,43.0,54.0,10.11,2,0,3,1
24.0,2,10.7,1.28,0.94,2.11,5.03,41.0,133.0,13.7,2,1,3,1
23.0,1,9.96,5.07,2.42,1.89,7.03,186.0,96.0,10.79,2,1,2,1
29.0,2,4.21,5.88,0.68,4.42,5.38,66.0,52.0,4.8,2,1,2,1
32.0,0,10.9,3.58,0.42,5.47,5.32,93.0,155.0,11.44,2,0,3,1
